07/08/2021 09:50:19,1628340619,-41.58,55691,200
07/08/2021 09:50:49,1628340649,-41.76,55775,99
07/08/2021 09:51:19,1628340679,-41.82,55775,100
07/08/2021 09:51:49,1628340709,-41.79,55726,88
07/08/2021 09:52:19,1628340739,-41.64,55677,101
07/08/2021 09:52:49,1628340769,-41.61,55648,182
07/08/2021 09:53:19,1628340799,-41.73,55711,103
07/08/2021 09:53:49,1628340829,-41.73,55697,105
07/08/2021 09:54:19,1628340859,-41.73,55691,105
07/08/2021 09:54:49,1628340889,-41.67,55684,198
07/08/2021 09:55:19,1628340919,-41.67,55697,105
07/08/2021 09:55:49,1628340949,-41.67,55719,108
07/08/2021 09:56:19,1628340979,-41.88,55711,108
07/08/2021 09:56:49,1628341009,-41.85,55726,108
07/08/2021 09:57:19,1628341039,-41.76,55704,109
07/08/2021 09:57:49,1628341069,-41.76,55740,109
07/08/2021 09:58:19,1628341099,-41.67,55747,110
07/08/2021 09:58:49,1628341129,-41.73,55719,110
07/08/2021 09:59:19,1628341159,-41.64,55663,111
07/08/2021 09:59:49,1628341189,-41.76,55753,111
07/08/2021 10:00:19,1628341219,-41.7,55663,110
07/08/2021 10:00:49,1628341249,-41.43,55487,75
07/08/2021 10:01:19,1628341279,-41.61,55628,448
07/08/2021 10:01:49,1628341309,-41.85,55663,370
07/08/2021 10:02:19,1628341339,-41.7,55670,107
07/08/2021 10:02:49,1628341369,-41.82,55641,114
07/08/2021 10:03:19,1628341399,-41.91,55691,117
07/08/2021 10:03:49,1628341429,-41.88,55719,220
07/08/2021 10:04:19,1628341459,-41.82,55719,122
07/08/2021 10:04:49,1628341489,-41.82,55719,77
07/08/2021 10:05:19,1628341519,-41.88,55704,117
07/08/2021 10:05:49,1628341549,-41.91,55711,222
07/08/2021 10:06:19,1628341579,-41.91,55719,120
07/08/2021 10:06:49,1628341609,-41.85,55711,223
07/08/2021 10:07:19,1628341639,-41.91,55691,130
07/08/2021 10:07:49,1628341669,-41.91,55697,125
07/08/2021 10:08:19,1628341699,-41.88,55670,434
07/08/2021 10:08:49,1628341729,-41.91,55711,123
07/08/2021 10:09:19,1628341759,-41.79,55697,124
07/08/2021 10:09:49,1628341789,-41.94,55719,125
07/08/2021 10:10:19,1628341819,-41.85,55663,127
07/08/2021 10:10:49,1628341849,-41.85,55704,126
07/08/2021 10:11:19,1628341879,-41.91,55719,80
07/08/2021 10:11:49,1628341909,-41.76,55697,127
07/08/2021 10:12:19,1628341939,-41.85,55691,127
07/08/2021 10:12:49,1628341969,-41.73,55719,130
07/08/2021 10:13:19,1628341999,-41.91,55711,138
07/08/2021 10:13:49,1628342029,-41.79,55670,253
07/08/2021 10:14:19,1628342059,-41.79,55747,127
07/08/2021 10:14:49,1628342089,-41.91,55704,129
07/08/2021 10:15:19,1628342119,-41.76,55677,439
07/08/2021 10:15:49,1628342149,-41.85,55704,131
07/08/2021 10:16:19,1628342179,-41.76,55704,146
07/08/2021 10:16:49,1628342209,-41.7,55760,131
07/08/2021 10:17:19,1628342239,-41.76,55740,137
07/08/2021 10:17:49,1628342269,-41.79,55704,444
07/08/2021 10:18:19,1628342299,-41.82,55691,132
07/08/2021 10:18:49,1628342329,-41.73,55711,134
07/08/2021 10:19:19,1628342359,-41.82,55740,135
07/08/2021 10:19:49,1628342389,-41.76,55719,135
07/08/2021 10:20:19,1628342419,-41.76,55740,135
07/08/2021 10:20:49,1628342449,-41.64,55684,136
07/08/2021 10:21:19,1628342479,-41.58,55641,137
07/08/2021 10:21:49,1628342509,-41.67,55684,139
07/08/2021 10:22:19,1628342539,-41.73,55691,140
07/08/2021 10:22:49,1628342569,-41.61,55655,138
07/08/2021 10:23:19,1628342599,-41.7,55753,140
07/08/2021 10:23:49,1628342629,-41.79,55753,343
07/08/2021 10:24:19,1628342659,-41.67,55775,142
07/08/2021 10:24:49,1628342689,-41.79,55711,143
07/08/2021 10:25:19,1628342719,-41.73,55697,142
07/08/2021 10:25:49,1628342749,-41.67,55691,149
07/08/2021 10:26:19,1628342779,-41.61,55655,145
07/08/2021 10:26:49,1628342809,-41.76,55711,146
07/08/2021 10:27:19,1628342839,-41.7,55711,251
07/08/2021 10:27:49,1628342869,-41.64,55726,148
07/08/2021 10:28:19,1628342899,-41.64,55691,148
07/08/2021 10:28:49,1628342929,-41.64,55747,77
07/08/2021 10:29:19,1628342959,-41.67,55719,151
07/08/2021 10:29:49,1628342989,-41.64,55719,150
07/08/2021 10:30:19,1628343019,-41.67,55691,150
07/08/2021 10:30:49,1628343049,-41.73,55760,149
07/08/2021 10:31:19,1628343079,-41.64,55719,151
07/08/2021 10:31:49,1628343109,-41.73,55767,151
07/08/2021 10:32:19,1628343139,-41.64,55711,152
07/08/2021 10:32:49,1628343169,-41.58,55747,2845
07/08/2021 10:33:19,1628343199,-41.64,55719,153
07/08/2021 10:33:49,1628343229,-41.58,55719,154
07/08/2021 10:34:19,1628343259,-41.58,55726,154
07/08/2021 10:34:49,1628343289,-41.55,55711,156
07/08/2021 10:35:19,1628343319,-41.64,55719,162
07/08/2021 10:35:49,1628343349,-41.64,55726,185
07/08/2021 10:36:19,1628343379,-41.46,55719,159
07/08/2021 10:36:49,1628343409,-41.46,55726,161
07/08/2021 10:37:22,1628343442,-41.52,55697,4433
07/08/2021 10:37:49,1628343469,-41.4,55740,3130
07/08/2021 10:38:28,1628343508,-41.58,55740,162
07/08/2021 10:38:49,1628343529,-41.58,55704,76
07/08/2021 10:39:19,1628343559,-41.55,55697,81
07/08/2021 10:39:49,1628343589,-41.64,55753,163
07/08/2021 10:40:19,1628343619,-41.58,55726,76
07/08/2021 10:40:49,1628343649,-41.46,55697,576
07/08/2021 10:41:19,1628343679,-41.64,55726,166
07/08/2021 10:41:49,1628343709,-41.61,55803,76
07/08/2021 10:42:19,1628343739,-41.55,55747,288
07/08/2021 10:42:49,1628343769,-41.49,55747,270
07/08/2021 10:43:19,1628343799,-41.52,55726,279
07/08/2021 10:43:49,1628343829,-41.52,55760,1096
07/08/2021 10:44:19,1628343859,-41.43,55704,167
07/08/2021 10:44:49,1628343889,-41.64,55747,7848
07/08/2021 10:45:19,1628343919,-41.61,55684,272
07/08/2021 10:45:49,1628343949,-41.58,55670,76
07/08/2021 10:46:19,1628343979,-41.55,55740,170
07/08/2021 10:46:49,1628344009,-41.52,55704,171
07/08/2021 10:47:19,1628344039,-41.67,55782,511
07/08/2021 10:47:49,1628344069,-41.55,55753,178
07/08/2021 10:48:19,1628344099,-41.64,55704,76
07/08/2021 10:48:49,1628344129,-41.55,55719,82
07/08/2021 10:49:19,1628344159,-41.46,55760,174
07/08/2021 10:49:49,1628344189,-41.55,55719,175
07/08/2021 10:50:19,1628344219,-41.52,55704,175
07/08/2021 10:50:49,1628344249,-41.58,55747,279
07/08/2021 10:51:19,1628344279,-41.61,55711,85
07/08/2021 10:51:49,1628344309,-41.55,55719,175
07/08/2021 10:52:19,1628344339,-41.58,55740,175
07/08/2021 10:52:49,1628344369,-41.43,55704,176
07/08/2021 10:53:19,1628344399,-41.64,55726,179
07/08/2021 10:53:49,1628344429,-41.67,55782,178
07/08/2021 10:54:19,1628344459,-41.67,55719,77
07/08/2021 10:54:49,1628344489,-41.67,55726,77
07/08/2021 10:55:19,1628344519,-41.64,55691,179
07/08/2021 10:55:49,1628344549,-41.61,55719,181
07/08/2021 10:56:19,1628344579,-41.43,55726,181
07/08/2021 10:56:49,1628344609,-41.73,55719,182
07/08/2021 10:57:19,1628344639,-41.64,55726,187
07/08/2021 10:57:49,1628344669,-41.58,55711,182
07/08/2021 10:58:19,1628344699,-41.49,55704,183
07/08/2021 10:58:49,1628344729,-41.43,55747,185
07/08/2021 10:59:19,1628344759,-41.73,55719,184
07/08/2021 10:59:49,1628344789,-41.55,55670,185
07/08/2021 11:00:19,1628344819,-41.52,55740,185
07/08/2021 11:00:49,1628344849,-41.7,55726,280
07/08/2021 11:01:19,1628344879,-41.61,55704,187
07/08/2021 11:01:49,1628344909,-41.58,55740,187
07/08/2021 11:02:19,1628344939,-41.64,55789,188
07/08/2021 11:02:49,1628344969,-41.55,55711,86
07/08/2021 11:03:19,1628344999,-41.55,55704,78
07/08/2021 11:03:49,1628345029,-41.61,55719,90
07/08/2021 11:04:19,1628345059,-41.64,55711,192
07/08/2021 11:04:49,1628345089,-41.7,55711,92
07/08/2021 11:05:19,1628345119,-41.67,55747,92
07/08/2021 11:05:49,1628345149,-41.55,55711,91
07/08/2021 11:06:19,1628345179,-41.7,55775,93
07/08/2021 11:06:49,1628345209,-41.64,55726,196
07/08/2021 11:07:19,1628345239,-41.73,55747,92
07/08/2021 11:07:49,1628345269,-41.58,55684,608
07/08/2021 11:08:19,1628345299,-41.49,55641,94
07/08/2021 11:08:49,1628345329,-41.52,55697,94
07/08/2021 11:09:19,1628345359,-41.64,55691,96
07/08/2021 11:09:49,1628345389,-41.46,55726,95
07/08/2021 11:10:19,1628345419,-41.79,55719,405
07/08/2021 11:10:49,1628345449,-41.55,55760,97
07/08/2021 11:11:19,1628345479,-41.7,55782,98
07/08/2021 11:11:49,1628345509,-41.67,55747,97
07/08/2021 11:12:19,1628345539,-41.67,55753,115
07/08/2021 11:12:49,1628345569,-41.55,55719,99
07/08/2021 11:13:19,1628345599,-41.58,55747,99
07/08/2021 11:13:49,1628345629,-41.73,55719,98
07/08/2021 11:14:19,1628345659,-41.58,55726,98
07/08/2021 11:14:49,1628345689,-41.73,55697,99
07/08/2021 11:15:19,1628345719,-41.7,55747,76
07/08/2021 11:15:49,1628345749,-41.76,55704,100
07/08/2021 11:16:19,1628345779,-41.79,55719,75
07/08/2021 11:16:49,1628345809,-41.94,55719,102
