03/08/2021 06:24:12,1627982652,-23.88,54682,7362,,,
03/08/2021 06:24:42,1627982682,-23.69,54738,5399,,,
03/08/2021 06:25:12,1627982712,-23.63,54655,7431,,,
03/08/2021 06:25:42,1627982742,-23.66,54696,7517,,,
03/08/2021 06:26:12,1627982772,-23.54,54668,5355,,,
03/08/2021 06:26:42,1627982802,-23.57,54647,7486,,,
03/08/2021 06:27:12,1627982832,-23.6,54577,7372,,,
03/08/2021 06:27:42,1627982862,-23.69,54745,7458,,,
03/08/2021 06:28:12,1627982892,-23.66,54731,7440,,,
03/08/2021 06:28:42,1627982922,-23.66,54703,5374,,,
03/08/2021 06:29:12,1627982952,-23.54,54647,7408,,,
03/08/2021 06:29:42,1627982982,-23.57,54752,7398,,,
03/08/2021 06:30:12,1627983012,-23.54,54689,7376,,,
03/08/2021 06:30:42,1627983042,-23.48,54626,7361,,,
03/08/2021 06:31:12,1627983072,-23.45,54655,7342,,,
03/08/2021 06:31:42,1627983102,-23.66,54731,5386,,,
03/08/2021 06:32:12,1627983132,-23.48,54724,7416,,,
03/08/2021 06:32:42,1627983162,-23.48,54731,7397,,,
03/08/2021 06:33:12,1627983192,-23.39,54752,7481,,,
03/08/2021 06:33:42,1627983222,-23.42,54738,7366,,,
03/08/2021 06:34:12,1627983252,-23.51,54711,5405,,,
03/08/2021 06:34:42,1627983282,-23.63,54717,5390,,,
03/08/2021 06:35:12,1627983312,-23.45,54711,7439,,,
03/08/2021 06:35:42,1627983342,-23.36,54711,7329,,,
03/08/2021 06:36:12,1627983372,-23.42,54689,7393,,,
03/08/2021 06:36:42,1627983402,-23.36,54703,7374,,,
03/08/2021 06:37:12,1627983432,-23.36,54717,7366,,,
03/08/2021 06:37:42,1627983462,-23.54,54731,5404,,,
03/08/2021 06:38:12,1627983492,-23.39,54724,7429,,,
03/08/2021 06:38:42,1627983522,-23.27,54689,7413,,,
03/08/2021 06:39:12,1627983552,-23.36,54682,9352,,,
03/08/2021 06:39:42,1627983582,-23.36,54640,9025,,,
03/08/2021 06:40:12,1627983612,-23.27,54605,7992,,,
03/08/2021 06:40:42,1627983642,-23.36,54605,7349,,,
03/08/2021 06:41:12,1627983672,-23.36,54556,10100,,,
03/08/2021 06:41:43,1627983703,-23.36,54696,7419,,,
03/08/2021 06:42:13,1627983733,-23.42,54703,5355,,,
03/08/2021 06:42:43,1627983763,-23.48,54661,5340,,,
03/08/2021 06:43:13,1627983793,-23.39,54563,6434,,,
03/08/2021 06:43:43,1627983823,-23.45,54661,7356,,,
03/08/2021 06:44:13,1627983853,-23.21,54696,5907,,,
03/08/2021 06:44:43,1627983883,-23.27,54717,7428,,,
03/08/2021 06:45:13,1627983913,-23.24,54696,5365,,,
03/08/2021 06:45:43,1627983943,-23.33,54711,5349,,,
03/08/2021 06:46:13,1627983973,-23.36,54711,7382,,,
03/08/2021 06:46:43,1627984003,-23.3,54703,5422,,,
03/08/2021 06:47:13,1627984033,-23.57,54655,7349,,,
03/08/2021 06:47:43,1627984063,-23.48,54703,7447,,,
03/08/2021 06:48:13,1627984093,-23.48,54675,7421,,,
03/08/2021 06:48:43,1627984123,-23.27,54731,5360,,,
03/08/2021 06:49:13,1627984153,-23.36,54717,7390,,,
03/08/2021 06:49:43,1627984183,-23.45,54703,5429,,,
03/08/2021 06:50:13,1627984213,-23.33,54619,7358,,,
03/08/2021 06:50:43,1627984243,-23.39,54703,7342,,,
03/08/2021 06:51:13,1627984273,-23.27,54689,5382,,,
03/08/2021 06:51:43,1627984303,-23.36,54689,5365,,,
03/08/2021 06:52:13,1627984333,-23.36,54633,7396,,,
03/08/2021 06:52:43,1627984363,-23.36,54668,10867,,,
