31/07/2021 20:45:48,1627775148,-18.96
31/07/2021 20:46:17,1627775177,-18.93
31/07/2021 20:46:47,1627775207,-18.48
31/07/2021 20:47:16,1627775236,-18.87
31/07/2021 20:47:45,1627775265,-19.06
31/07/2021 20:48:15,1627775295,-18.93
31/07/2021 20:48:44,1627775324,-18.87
31/07/2021 20:49:14,1627775354,-18.84
31/07/2021 20:49:43,1627775383,-18.96
31/07/2021 20:50:12,1627775412,-19.12
31/07/2021 20:50:42,1627775442,-18.81
31/07/2021 20:51:11,1627775471,-18.81
31/07/2021 20:51:41,1627775501,-18.81
31/07/2021 20:52:10,1627775530,-18.84
31/07/2021 20:53:09,1627775589,-18.72
31/07/2021 20:54:08,1627775648,-18.93
31/07/2021 20:54:37,1627775677,-18.69
31/07/2021 20:55:07,1627775707,-18.66
31/07/2021 20:55:36,1627775736,-18.69
31/07/2021 20:56:05,1627775765,-17.96
31/07/2021 20:56:35,1627775795,-18.75
31/07/2021 20:57:04,1627775824,-18.45
31/07/2021 20:57:34,1627775854,-18.75
31/07/2021 20:58:03,1627775883,-18.96
31/07/2021 20:58:32,1627775912,-19
31/07/2021 20:59:02,1627775942,-18.72
31/07/2021 20:59:31,1627775971,-18.78
31/07/2021 21:00:01,1627776001,-18.72
31/07/2021 21:00:30,1627776030,-19.09
31/07/2021 21:00:59,1627776059,-19.03
31/07/2021 21:01:29,1627776089,-19.15
31/07/2021 21:01:58,1627776118,-19.21
31/07/2021 21:02:28,1627776148,-19.06
31/07/2021 21:02:57,1627776177,-18.57
31/07/2021 21:03:26,1627776206,-19
31/07/2021 21:03:56,1627776236,-18.84
31/07/2021 21:04:25,1627776265,-18.6
31/07/2021 21:04:55,1627776295,-18.81
31/07/2021 21:05:24,1627776324,-18.84
31/07/2021 21:05:53,1627776353,-18.72
31/07/2021 21:06:23,1627776383,-18.84
31/07/2021 21:06:52,1627776412,-18.72
31/07/2021 21:07:21,1627776441,-18.9
31/07/2021 21:07:51,1627776471,-18.72
31/07/2021 21:08:20,1627776500,-18.75
31/07/2021 21:08:50,1627776530,-18.84
31/07/2021 21:09:19,1627776559,-18.9
31/07/2021 21:09:48,1627776588,-18.78
31/07/2021 21:10:18,1627776618,-18.87
31/07/2021 21:10:47,1627776647,-18.84
31/07/2021 21:11:17,1627776677,-18.84
31/07/2021 21:11:46,1627776706,-18.87
31/07/2021 21:12:15,1627776735,-19.09
31/07/2021 21:12:45,1627776765,-18.42
31/07/2021 21:13:14,1627776794,-18.72
31/07/2021 21:13:43,1627776823,-18.9
31/07/2021 21:14:13,1627776853,-18.96
31/07/2021 21:14:42,1627776882,-18.87
31/07/2021 21:15:12,1627776912,-18.45
31/07/2021 21:15:41,1627776941,-18.9
31/07/2021 21:16:11,1627776971,-18.72
31/07/2021 21:16:40,1627777000,-18.87
31/07/2021 21:17:09,1627777029,-18.87
31/07/2021 21:17:39,1627777059,-18.78
31/07/2021 21:18:08,1627777088,-18.9
31/07/2021 21:18:37,1627777117,-18.81
31/07/2021 21:19:07,1627777147,-18.93
31/07/2021 21:19:36,1627777176,-18.81
31/07/2021 21:20:06,1627777206,-18.81
31/07/2021 21:21:05,1627777265,-19
31/07/2021 21:21:34,1627777294,-19.03
31/07/2021 21:22:03,1627777323,-18.93
31/07/2021 21:22:33,1627777353,-18.87
31/07/2021 21:23:02,1627777382,-18.96
31/07/2021 21:23:32,1627777412,-18.51
31/07/2021 21:24:01,1627777441,-18.9
31/07/2021 21:24:30,1627777470,-19.06
31/07/2021 21:25:29,1627777529,-18.72
31/07/2021 21:25:59,1627777559,-19.06
31/07/2021 21:26:28,1627777588,-19
31/07/2021 21:26:58,1627777618,-18.84
31/07/2021 21:27:27,1627777647,-19
31/07/2021 21:27:56,1627777676,-19.03
31/07/2021 21:28:26,1627777706,-18.96
31/07/2021 21:28:55,1627777735,-18.9
31/07/2021 21:40:12,1627778412,-18.87
31/07/2021 21:40:41,1627778441,-18.78
31/07/2021 21:41:10,1627778470,-18.78
31/07/2021 21:41:40,1627778500,-18.66
31/07/2021 21:42:09,1627778529,-19.03
31/07/2021 21:42:39,1627778559,-18.81
31/07/2021 21:43:08,1627778588,-18.9
31/07/2021 21:43:37,1627778617,-18.93
31/07/2021 21:44:07,1627778647,-18.75
31/07/2021 21:44:36,1627778676,-18.69
31/07/2021 21:45:06,1627778706,-19
31/07/2021 21:45:35,1627778735,-18.84
31/07/2021 21:46:04,1627778764,-18.6
31/07/2021 21:46:34,1627778794,-18.93
31/07/2021 21:47:03,1627778823,-18.78
31/07/2021 21:47:33,1627778853,-18.63
31/07/2021 21:48:02,1627778882,-18.54
31/07/2021 21:48:31,1627778911,-18.69
31/07/2021 21:49:01,1627778941,-18.6
31/07/2021 21:49:30,1627778970,-18.63
31/07/2021 21:50:29,1627779029,-18.66
31/07/2021 21:50:59,1627779059,-18.69
31/07/2021 21:51:28,1627779088,-18.75
31/07/2021 21:51:57,1627779117,-18.96
31/07/2021 21:52:27,1627779147,-18.81
31/07/2021 21:52:56,1627779176,-18.84
31/07/2021 21:53:25,1627779205,-18.72
31/07/2021 21:53:55,1627779235,-18.66
31/07/2021 21:54:24,1627779264,-18.78
31/07/2021 21:54:54,1627779294,-18.51
31/07/2021 21:55:23,1627779323,-18.66
31/07/2021 21:55:52,1627779352,-18.75
31/07/2021 21:56:22,1627779382,-18.81
31/07/2021 21:56:51,1627779411,-18.93
31/07/2021 21:57:21,1627779441,-18.87
31/07/2021 21:57:50,1627779470,-18.69
31/07/2021 21:58:19,1627779499,-18.9
31/07/2021 21:58:49,1627779529,-18.87
31/07/2021 21:59:18,1627779558,-18.66
31/07/2021 21:59:48,1627779588,-18.72
31/07/2021 22:00:17,1627779617,-18.66
31/07/2021 22:00:46,1627779646,-18.57
31/07/2021 22:01:16,1627779676,-18.69
31/07/2021 22:01:45,1627779705,-18.48
31/07/2021 22:02:15,1627779735,-18.87
