05/08/2021 06:20:50,1628155250,-31.2,55060,7872,,
05/08/2021 06:21:20,1628155280,-31.2,54991,7473,,
05/08/2021 06:22:20,1628155340,-30.87,54991,7376,,
05/08/2021 06:22:50,1628155370,-31.02,55004,7331,,
05/08/2021 06:23:20,1628155400,-31.17,55004,5338,,
05/08/2021 06:23:50,1628155430,-31.32,55074,7371,,
05/08/2021 06:24:20,1628155460,-31.17,54998,7353,,
05/08/2021 06:24:50,1628155490,-31.2,55067,7344,,
05/08/2021 06:25:20,1628155520,-31.11,54935,5377,,
05/08/2021 06:25:50,1628155550,-30.96,55074,7333,,
05/08/2021 06:26:20,1628155580,-31.29,55067,5344,,
05/08/2021 06:26:50,1628155610,-31.05,55088,7378,,
05/08/2021 06:27:20,1628155640,-31.05,55039,7329,,
05/08/2021 06:27:50,1628155670,-31.17,55018,7335,,
05/08/2021 06:28:20,1628155700,-31.17,55011,7330,,
05/08/2021 06:28:50,1628155730,-31.02,55011,7416,,
05/08/2021 06:29:20,1628155760,-31.14,55074,7399,,
05/08/2021 06:29:50,1628155790,-31.26,54991,7896,,
05/08/2021 06:30:21,1628155821,-31.2,55060,7369,,
05/08/2021 06:30:51,1628155851,-30.87,54906,7362,,
05/08/2021 06:31:21,1628155881,-31.17,54920,5391,,
05/08/2021 06:31:51,1628155911,-31.11,55088,8138,,
05/08/2021 06:32:21,1628155941,-31.23,55074,7340,,
05/08/2021 06:32:51,1628155971,-31.05,55081,7492,,
05/08/2021 06:33:21,1628156001,-31.45,55067,7377,,
05/08/2021 06:33:51,1628156031,-31.05,55039,7331,,
05/08/2021 06:34:21,1628156061,-31.05,54794,8063,,
05/08/2021 06:34:51,1628156091,-31.08,54983,7338,,
05/08/2021 06:35:21,1628156121,-31.08,54906,9982,,
05/08/2021 06:35:51,1628156151,-31.23,54976,10962,,
05/08/2021 06:36:21,1628156181,-31.2,55081,7374,,
05/08/2021 06:36:51,1628156211,-31.11,55054,5435,,
05/08/2021 06:37:21,1628156241,-31.11,55054,5329,,
05/08/2021 06:37:51,1628156271,-30.96,54886,7338,,
05/08/2021 06:38:21,1628156301,-31.17,55081,7936,,
05/08/2021 06:38:51,1628156331,-31.14,55067,7409,,
05/08/2021 06:39:21,1628156361,-31.2,54991,7393,,
05/08/2021 06:39:51,1628156391,-31.05,55018,5435,,
05/08/2021 06:40:21,1628156421,-31.14,55018,5415,,
05/08/2021 06:40:51,1628156451,-31.11,55047,5813,,
05/08/2021 06:41:21,1628156481,-31.17,54969,9376,,
05/08/2021 06:41:51,1628156511,-30.93,55004,7331,,
05/08/2021 06:42:21,1628156541,-30.87,55032,7331,,
05/08/2021 06:42:51,1628156571,-31.02,54983,7343,,
05/08/2021 06:43:21,1628156601,-31.02,55047,8905,,
05/08/2021 06:43:51,1628156631,-31.11,55032,7353,,
05/08/2021 06:44:21,1628156661,-31.11,55054,5392,,
05/08/2021 06:44:51,1628156691,-30.74,54942,8345,,
05/08/2021 06:45:21,1628156721,-30.84,54857,7329,,
05/08/2021 06:45:51,1628156751,-30.87,54991,7392,,
05/08/2021 06:46:21,1628156781,-30.9,54976,7481,,
05/08/2021 06:46:51,1628156811,-31.11,55018,7360,,
05/08/2021 06:47:21,1628156841,-30.9,55018,7344,,
05/08/2021 06:47:51,1628156871,-31.08,55067,7431,,
05/08/2021 06:48:21,1628156901,-31.02,54983,5367,,
05/08/2021 06:48:51,1628156931,-30.93,55011,5351,,
05/08/2021 06:49:21,1628156961,-30.84,55054,6468,,
05/08/2021 06:49:51,1628156991,-30.93,55054,7371,,
05/08/2021 06:50:21,1628157021,-30.77,54969,7351,,
05/08/2021 06:50:51,1628157051,-31.02,55018,8344,,
05/08/2021 06:51:21,1628157081,-30.93,55004,7423,,
05/08/2021 06:51:51,1628157111,-30.77,54935,7410,,
05/08/2021 06:52:21,1628157141,-31.08,55039,7393,,
05/08/2021 06:52:51,1628157171,-30.84,55054,7379,,
05/08/2021 06:53:21,1628157201,-30.71,55004,7361,,
05/08/2021 06:53:51,1628157231,-30.96,55060,7349,,
05/08/2021 06:54:21,1628157261,-30.96,54955,8450,,
05/08/2021 06:54:51,1628157291,-30.84,55047,7416,,
05/08/2021 06:55:22,1628157322,-30.87,54886,7399,,
05/08/2021 06:55:52,1628157352,-30.81,54998,8403,,
05/08/2021 06:56:22,1628157382,-30.77,54969,7366,,
05/08/2021 06:56:52,1628157412,-30.71,55018,7351,,
05/08/2021 06:57:22,1628157442,-30.96,54998,7440,,
05/08/2021 06:57:52,1628157472,-30.62,54808,5475,,
05/08/2021 06:58:22,1628157502,-30.81,54955,7408,,
05/08/2021 06:59:22,1628157562,-30.9,55011,5431,,
05/08/2021 06:59:52,1628157592,-30.9,55103,10842,,
05/08/2021 07:00:22,1628157622,-30.74,54899,7345,,
05/08/2021 07:00:52,1628157652,-30.9,54976,7431,,
05/08/2021 07:01:22,1628157682,-30.93,54976,7330,,
05/08/2021 07:01:52,1628157712,-30.93,55067,5355,,
05/08/2021 07:02:22,1628157742,-30.93,55004,5335,,
05/08/2021 07:02:52,1628157772,-30.71,55018,10849,,
05/08/2021 07:03:22,1628157802,-30.71,54935,7359,,
05/08/2021 07:03:52,1628157832,-30.71,55103,8340,,
05/08/2021 07:04:22,1628157862,-30.81,55067,5378,,
05/08/2021 07:04:52,1628157892,-30.53,55074,7333,,
05/08/2021 07:05:22,1628157922,-30.74,55032,7393,,
05/08/2021 07:05:52,1628157952,-30.77,55074,7380,,
05/08/2021 07:06:22,1628157982,-30.81,54927,7360,,
05/08/2021 07:06:52,1628158012,-31.05,54983,7348,,
05/08/2021 07:07:22,1628158042,-30.93,54955,7332,,
05/08/2021 07:07:52,1628158072,-30.74,54913,7417,,
05/08/2021 07:08:22,1628158102,-30.77,55047,7402,,
05/08/2021 07:08:52,1628158132,-30.62,54857,5439,,
05/08/2021 07:09:22,1628158162,-30.77,55011,7369,,
05/08/2021 07:09:52,1628158192,-30.81,54998,5406,,
05/08/2021 07:10:22,1628158222,-30.84,54983,7333,,
05/08/2021 07:10:52,1628158252,-30.87,54948,7423,,
05/08/2021 07:11:22,1628158282,-30.74,55032,5358,,
05/08/2021 07:11:52,1628158312,-30.71,55074,7393,,
05/08/2021 07:12:22,1628158342,-30.74,55032,7333,,
05/08/2021 07:12:52,1628158372,-30.62,55074,5414,,
05/08/2021 07:13:22,1628158402,-30.74,55095,7342,,
05/08/2021 07:13:52,1628158432,-30.74,55081,7330,,
05/08/2021 07:14:22,1628158462,-30.56,55018,10380,,
05/08/2021 07:14:52,1628158492,-30.68,54998,7602,,
05/08/2021 07:15:22,1628158522,-30.65,54886,7384,,
05/08/2021 07:15:52,1628158552,-30.56,55074,8357,,
05/08/2021 07:16:22,1628158582,-30.68,54998,7353,,
05/08/2021 07:16:52,1628158612,-30.96,54991,7345,,
05/08/2021 07:17:22,1628158642,-30.68,55047,5381,,
05/08/2021 07:17:52,1628158672,-30.81,55067,8636,,
05/08/2021 07:18:22,1628158702,-30.81,55039,10873,,
05/08/2021 07:18:52,1628158732,-30.68,55081,5430,,
05/08/2021 07:19:22,1628158762,-30.77,55074,7359,,
05/08/2021 07:19:52,1628158792,-30.59,54899,5398,,
05/08/2021 07:20:22,1628158822,-30.71,55004,5381,,
05/08/2021 07:20:52,1628158852,-30.62,55032,10376,,
05/08/2021 07:21:22,1628158882,-30.62,54998,7499,,
05/08/2021 07:21:53,1628158913,-30.53,55074,7381,,
05/08/2021 07:22:23,1628158943,-30.87,55067,7367,,
05/08/2021 07:22:53,1628158973,-30.53,55039,7860,,
05/08/2021 07:23:23,1628159003,-30.84,55032,5387,,
05/08/2021 07:23:53,1628159033,-30.47,54871,7419,,
05/08/2021 07:24:23,1628159063,-30.62,55074,7344,,
05/08/2021 07:24:53,1628159093,-30.38,54913,5341,,
05/08/2021 07:25:23,1628159123,-30.53,55011,7373,,
05/08/2021 07:25:53,1628159153,-30.56,54976,7377,,
05/08/2021 07:26:23,1628159183,-30.68,54942,7342,,
05/08/2021 07:26:53,1628159213,-30.44,54942,7427,,
05/08/2021 07:27:23,1628159243,-30.68,55004,7411,,
05/08/2021 07:27:53,1628159273,-30.5,54955,7831,,
05/08/2021 07:28:23,1628159303,-30.47,54920,7406,,
05/08/2021 07:28:53,1628159333,-30.53,55054,7377,,
05/08/2021 07:29:23,1628159363,-30.53,55047,7347,,
05/08/2021 07:29:53,1628159393,-30.53,55032,10918,,
05/08/2021 07:30:23,1628159423,-30.59,54998,5883,,
05/08/2021 07:30:53,1628159453,-30.41,54983,7404,,
